SrcEntity	TgtEntity	Relation	Score
http://snomed.info/id/279731002	http://purl.org/sig/ont/fma/fma77741	=	1.0000
http://snomed.info/id/116257004	http://purl.org/sig/ont/fma/fma82741	=	1.0000
http://snomed.info/id/81997001	http://purl.org/sig/ont/fma/fma0327140	=	1.0000
http://snomed.info/id/314308004	http://purl.org/sig/ont/fma/fma49554	=	1.0000
http://snomed.info/id/127878000	http://purl.org/sig/ont/fma/fma0323547	=	1.0000
http://snomed.info/id/279575000	http://purl.org/sig/ont/fma/fma0327294	=	1.0000
http://snomed.info/id/288485004	http://purl.org/sig/ont/fma/fma8605	=	1.0000
http://snomed.info/id/279215006	http://purl.org/sig/ont/fma/fma72719	=	1.0000
http://snomed.info/id/10439005	http://purl.org/sig/ont/fma/fma321659	=	1.0000
http://snomed.info/id/360881006	http://purl.org/sig/ont/fma/fma301855	=	1.0000
http://snomed.info/id/263304005	http://purl.org/sig/ont/fma/fma0326008	=	1.0000
http://snomed.info/id/244221000	http://purl.org/sig/ont/fma/fma49688	=	1.0000
http://snomed.info/id/360344003	http://purl.org/sig/ont/fma/fma70471	=	1.0000
http://snomed.info/id/81123006	http://purl.org/sig/ont/fma/fma264830	=	1.0000
http://snomed.info/id/72060002	http://purl.org/sig/ont/fma/fma67749	=	1.0000
http://snomed.info/id/279536009	http://purl.org/sig/ont/fma/fma55339	=	1.0000
http://snomed.info/id/69465001	http://purl.org/sig/ont/fma/fma16562	=	1.0000
http://snomed.info/id/245180004	http://purl.org/sig/ont/fma/fma46885	=	1.0000
http://snomed.info/id/245278003	http://purl.org/sig/ont/fma/fma233422	=	1.0000
http://snomed.info/id/279197009	http://purl.org/sig/ont/fma/fma80184	=	1.0000
http://snomed.info/id/29708002	http://purl.org/sig/ont/fma/fma83503	=	1.0000
http://snomed.info/id/68794004	http://purl.org/sig/ont/fma/fma82778	=	1.0000
http://snomed.info/id/49690003	http://purl.org/sig/ont/fma/fma67296	=	1.0000
http://snomed.info/id/41649004	http://purl.org/sig/ont/fma/fma62343	=	1.0000
http://snomed.info/id/244012006	http://purl.org/sig/ont/fma/fma321667	=	1.0000
http://snomed.info/id/361620001	http://purl.org/sig/ont/fma/fma12292	=	1.0000
http://snomed.info/id/51845000	http://purl.org/sig/ont/fma/fma23132	=	1.0000
http://snomed.info/id/288487007	http://purl.org/sig/ont/fma/fma8607	=	1.0000
http://snomed.info/id/45001002	http://purl.org/sig/ont/fma/fma66830	=	1.0000
http://snomed.info/id/361523009	http://purl.org/sig/ont/fma/fma0326176	=	1.0000
http://snomed.info/id/116354008	http://purl.org/sig/ont/fma/fma53169	=	1.0000
http://snomed.info/id/109559009	http://purl.org/sig/ont/fma/fma17528	=	1.0000
http://snomed.info/id/360625002	http://purl.org/sig/ont/fma/fma51244	=	1.0000
http://snomed.info/id/782809003	http://purl.org/sig/ont/fma/fma11356	=	1.0000
http://snomed.info/id/245292009	http://purl.org/sig/ont/fma/fma71841	=	1.0000
http://snomed.info/id/26193009	http://purl.org/sig/ont/fma/fma72592	=	1.0000
http://snomed.info/id/58986001	http://purl.org/sig/ont/fma/fma63261	=	1.0000
http://snomed.info/id/279254007	http://purl.org/sig/ont/fma/fma78478	=	1.0000
http://snomed.info/id/260528009	http://purl.org/sig/ont/fma/fma74528	=	1.0000
http://snomed.info/id/280311003	http://purl.org/sig/ont/fma/fma54400	=	1.0000
http://snomed.info/id/361468003	http://purl.org/sig/ont/fma/fma0327573	=	1.0000
http://snomed.info/id/245839009	http://purl.org/sig/ont/fma/fma0323679	=	1.0000
http://snomed.info/id/75777003	http://purl.org/sig/ont/fma/fma84050	=	1.0000
http://snomed.info/id/245125006	http://purl.org/sig/ont/fma/fma40719	=	1.0000
http://snomed.info/id/445251003	http://purl.org/sig/ont/fma/fma296334	=	1.0000
http://snomed.info/id/245942004	http://purl.org/sig/ont/fma/fma0323671	=	1.0000
http://snomed.info/id/397427005	http://purl.org/sig/ont/fma/fma0327608	=	1.0000
http://snomed.info/id/71481009	http://purl.org/sig/ont/fma/fma62976	=	1.0000
http://snomed.info/id/172994001	http://purl.org/sig/ont/fma/fma323418	=	1.0000
http://snomed.info/id/11698001	http://purl.org/sig/ont/fma/fma0325991	=	1.0000
http://snomed.info/id/280552006	http://purl.org/sig/ont/fma/fma53178	=	1.0000
http://snomed.info/id/71432007	http://purl.org/sig/ont/fma/fma23866	=	1.0000
http://snomed.info/id/50193000	http://purl.org/sig/ont/fma/fma16648	=	1.0000
http://snomed.info/id/360884003	http://purl.org/sig/ont/fma/fma46012	=	1.0000
http://snomed.info/id/361482003	http://purl.org/sig/ont/fma/fma0327581	=	1.0000
http://snomed.info/id/127890003	http://purl.org/sig/ont/fma/fma0323555	=	1.0000
http://snomed.info/id/304956006	http://purl.org/sig/ont/fma/fma0326805	=	1.0000
http://snomed.info/id/361667002	http://purl.org/sig/ont/fma/fma4843	=	1.0000
http://snomed.info/id/279888008	http://purl.org/sig/ont/fma/fma19113	=	1.0000
http://snomed.info/id/256885008	http://purl.org/sig/ont/fma/fma55670	=	1.0000
http://snomed.info/id/29246005	http://purl.org/sig/ont/fma/fma62872	=	1.0000
http://snomed.info/id/361609001	http://purl.org/sig/ont/fma/fma10649	=	1.0000
http://snomed.info/id/280322004	http://purl.org/sig/ont/fma/fma12135	=	1.0000
http://snomed.info/id/280033007	http://purl.org/sig/ont/fma/fma322138	=	1.0000
http://snomed.info/id/360995008	http://purl.org/sig/ont/fma/fma42770	=	1.0000
http://snomed.info/id/55143001	http://purl.org/sig/ont/fma/fma58273	=	1.0000
http://snomed.info/id/416820004	http://purl.org/sig/ont/fma/fma321573	=	1.0000
http://snomed.info/id/310887008	http://purl.org/sig/ont/fma/fma0327054	=	1.0000
http://snomed.info/id/424208002	http://purl.org/sig/ont/fma/fma23871	=	1.0000
http://snomed.info/id/89991002	http://purl.org/sig/ont/fma/fma67525	=	1.0000
http://snomed.info/id/244939001	http://purl.org/sig/ont/fma/fma323462	=	1.0000
http://snomed.info/id/24259000	http://purl.org/sig/ont/fma/fma70972	=	1.0000
http://snomed.info/id/70812007	http://purl.org/sig/ont/fma/fma51329	=	1.0000
http://snomed.info/id/280611009	http://purl.org/sig/ont/fma/fma0326931	=	1.0000
http://snomed.info/id/77844009	http://purl.org/sig/ont/fma/fma75093	=	1.0000
http://snomed.info/id/13526007	http://purl.org/sig/ont/fma/fma0325990	=	1.0000
http://snomed.info/id/69307006	http://purl.org/sig/ont/fma/fma84717	=	1.0000
http://snomed.info/id/312212009	http://purl.org/sig/ont/fma/fma85125	=	1.0000
http://snomed.info/id/19275003	http://purl.org/sig/ont/fma/fma0326109	=	1.0000
http://snomed.info/id/245315009	http://purl.org/sig/ont/fma/fma71847	=	1.0000
http://snomed.info/id/280185007	http://purl.org/sig/ont/fma/fma52610	=	1.0000
http://snomed.info/id/34582008	http://purl.org/sig/ont/fma/fma61791	=	1.0000
http://snomed.info/id/27237009	http://purl.org/sig/ont/fma/fma46573	=	1.0000
http://snomed.info/id/279694003	http://purl.org/sig/ont/fma/fma19590	=	1.0000
http://snomed.info/id/33803000	http://purl.org/sig/ont/fma/fma67522	=	1.0000
http://snomed.info/id/71211001	http://purl.org/sig/ont/fma/fma82740	=	1.0000
http://snomed.info/id/280924007	http://purl.org/sig/ont/fma/fma0326936	=	1.0000
http://snomed.info/id/245086007	http://purl.org/sig/ont/fma/fma48384	=	1.0000
http://snomed.info/id/280909003	http://purl.org/sig/ont/fma/fma0326450	=	1.0000
http://snomed.info/id/52971004	http://purl.org/sig/ont/fma/fma63836	=	1.0000
http://snomed.info/id/7880006	http://purl.org/sig/ont/fma/fma0326854	=	1.0000
http://snomed.info/id/23821005	http://purl.org/sig/ont/fma/fma66779	=	1.0000
http://snomed.info/id/361000003	http://purl.org/sig/ont/fma/fma312345	=	1.0000
http://snomed.info/id/127872004	http://purl.org/sig/ont/fma/fma17403	=	1.0000
http://snomed.info/id/91197003	http://purl.org/sig/ont/fma/fma0327127	=	1.0000
http://snomed.info/id/81654009	http://purl.org/sig/ont/fma/fma74529	=	1.0000
http://snomed.info/id/304928001	http://purl.org/sig/ont/fma/fma21493	=	1.0000
http://snomed.info/id/86690003	http://purl.org/sig/ont/fma/fma65443	=	1.0000
http://snomed.info/id/15982001	http://purl.org/sig/ont/fma/fma66848	=	1.0000
http://snomed.info/id/5868002	http://purl.org/sig/ont/fma/fma15932	=	1.0000
http://snomed.info/id/4573009	http://purl.org/sig/ont/fma/fma67412	=	1.0000
http://snomed.info/id/90905009	http://purl.org/sig/ont/fma/fma0326756	=	1.0000
http://snomed.info/id/280601002	http://purl.org/sig/ont/fma/fma0326941	=	1.0000
http://snomed.info/id/127854005	http://purl.org/sig/ont/fma/fma0325968	=	1.0000
http://snomed.info/id/278101009	http://purl.org/sig/ont/fma/fma79467	=	1.0000
http://snomed.info/id/6445007	http://purl.org/sig/ont/fma/fma66784	=	1.0000
http://snomed.info/id/79988006	http://purl.org/sig/ont/fma/fma0325976	=	1.0000
http://snomed.info/id/314754005	http://purl.org/sig/ont/fma/fma0327505	=	1.0000
http://snomed.info/id/245699009	http://purl.org/sig/ont/fma/fma323437	=	1.0000
http://snomed.info/id/52518006	http://purl.org/sig/ont/fma/fma82739	=	1.0000
http://snomed.info/id/314726003	http://purl.org/sig/ont/fma/fma0327504	=	1.0000
http://snomed.info/id/384717008	http://purl.org/sig/ont/fma/fma68596	=	1.0000
http://snomed.info/id/61237002	http://purl.org/sig/ont/fma/fma0327041	=	1.0000
http://snomed.info/id/245176009	http://purl.org/sig/ont/fma/fma301241	=	1.0000
http://snomed.info/id/277151001	http://purl.org/sig/ont/fma/fma0327205	=	1.0000
http://snomed.info/id/420618007	http://purl.org/sig/ont/fma/fma264833	=	1.0000
http://snomed.info/id/303065007	http://purl.org/sig/ont/fma/fma35288	=	1.0000
http://snomed.info/id/280596006	http://purl.org/sig/ont/fma/fma0327415	=	1.0000
http://snomed.info/id/16980002	http://purl.org/sig/ont/fma/fma83586	=	1.0000
http://snomed.info/id/279905005	http://purl.org/sig/ont/fma/fma18591	=	1.0000
http://snomed.info/id/255337007	http://purl.org/sig/ont/fma/fma84044	=	1.0000
http://snomed.info/id/361449001	http://purl.org/sig/ont/fma/fma0327564	=	1.0000
http://snomed.info/id/63426007	http://purl.org/sig/ont/fma/fma78473	=	1.0000
http://snomed.info/id/24735009	http://purl.org/sig/ont/fma/fma63879	=	1.0000
http://snomed.info/id/37269007	http://purl.org/sig/ont/fma/fma84188	=	1.0000
http://snomed.info/id/91739007	http://purl.org/sig/ont/fma/fma9729	=	1.0000
http://snomed.info/id/304964000	http://purl.org/sig/ont/fma/fma0326804	=	1.0000
http://snomed.info/id/83314009	http://purl.org/sig/ont/fma/fma84719	=	1.0000
http://snomed.info/id/22374001	http://purl.org/sig/ont/fma/fma0326984	=	1.0000
http://snomed.info/id/70828002	http://purl.org/sig/ont/fma/fma84079	=	1.0000
http://snomed.info/id/280875009	http://purl.org/sig/ont/fma/fma0327448	=	1.0000
http://snomed.info/id/246278005	http://purl.org/sig/ont/fma/fma9657	=	1.0000
http://snomed.info/id/83475004	http://purl.org/sig/ont/fma/fma67337	=	1.0000
http://snomed.info/id/245822007	http://purl.org/sig/ont/fma/fma323460	=	1.0000
http://snomed.info/id/304959004	http://purl.org/sig/ont/fma/fma0326806	=	1.0000
http://snomed.info/id/14922009	http://purl.org/sig/ont/fma/fma0326999	=	1.0000
http://snomed.info/id/424983004	http://purl.org/sig/ont/fma/fma0327011	=	1.0000
http://snomed.info/id/426215008	http://purl.org/sig/ont/fma/fma14069	=	1.0000
http://snomed.info/id/426671001	http://purl.org/sig/ont/fma/fma241675	=	1.0000
http://snomed.info/id/280294008	http://purl.org/sig/ont/fma/fma53487	=	1.0000
http://snomed.info/id/10362008	http://purl.org/sig/ont/fma/fma16028	=	1.0000
http://snomed.info/id/38182007	http://purl.org/sig/ont/fma/fma82794	=	1.0000
http://snomed.info/id/419758009	http://purl.org/sig/ont/fma/fma63368	=	1.0000
http://snomed.info/id/48156001	http://purl.org/sig/ont/fma/fma66780	=	1.0000
http://snomed.info/id/263370002	http://purl.org/sig/ont/fma/fma0327183	=	1.0000
http://snomed.info/id/1163577009	http://purl.org/sig/ont/fma/fma55806	=	1.0000
http://snomed.info/id/361598008	http://purl.org/sig/ont/fma/fma62413	=	1.0000
http://snomed.info/id/6850006	http://purl.org/sig/ont/fma/fma0326878	=	1.0000
http://snomed.info/id/314283009	http://purl.org/sig/ont/fma/fma66316	=	1.0000
http://snomed.info/id/81272008	http://purl.org/sig/ont/fma/fma66782	=	1.0000
http://snomed.info/id/78022003	http://purl.org/sig/ont/fma/fma323933	=	1.0000
http://snomed.info/id/37065005	http://purl.org/sig/ont/fma/fma324034	=	1.0000
http://snomed.info/id/75056005	http://purl.org/sig/ont/fma/fma63835	=	1.0000
http://snomed.info/id/1370913007	http://purl.org/sig/ont/fma/fma0325972	=	1.0000
http://snomed.info/id/127891004	http://purl.org/sig/ont/fma/fma0323556	=	1.0000
http://snomed.info/id/84907006	http://purl.org/sig/ont/fma/fma62897	=	1.0000
http://snomed.info/id/1311000	http://purl.org/sig/ont/fma/fma70718	=	1.0000
http://snomed.info/id/11881003	http://purl.org/sig/ont/fma/fma75446	=	1.0000
http://snomed.info/id/280166009	http://purl.org/sig/ont/fma/fma54572	=	1.0000
http://snomed.info/id/361506000	http://purl.org/sig/ont/fma/fma70311	=	1.0000
http://snomed.info/id/304935009	http://purl.org/sig/ont/fma/fma321700	=	1.0000
http://snomed.info/id/309311006	http://purl.org/sig/ont/fma/fma324003	=	1.0000
http://snomed.info/id/245215007	http://purl.org/sig/ont/fma/fma0323701	=	1.0000
http://snomed.info/id/12627001	http://purl.org/sig/ont/fma/fma85432	=	1.0000
http://snomed.info/id/280295009	http://purl.org/sig/ont/fma/fma6231	=	1.0000
http://snomed.info/id/360637000	http://purl.org/sig/ont/fma/fma50883	=	1.0000
http://snomed.info/id/288488002	http://purl.org/sig/ont/fma/fma8608	=	1.0000
http://snomed.info/id/61987002	http://purl.org/sig/ont/fma/fma16027	=	1.0000
http://snomed.info/id/361406002	http://purl.org/sig/ont/fma/fma0327542	=	1.0000
http://snomed.info/id/279243002	http://purl.org/sig/ont/fma/fma14608	=	1.0000
http://snomed.info/id/245545006	http://purl.org/sig/ont/fma/fma0326728	=	1.0000
http://snomed.info/id/314500005	http://purl.org/sig/ont/fma/fma0327500	=	1.0000
http://snomed.info/id/245094000	http://purl.org/sig/ont/fma/fma49310	=	1.0000
http://snomed.info/id/360408007	http://purl.org/sig/ont/fma/fma0327522	=	1.0000
http://snomed.info/id/24696004	http://purl.org/sig/ont/fma/fma0327153	=	1.0000
http://snomed.info/id/19238008	http://purl.org/sig/ont/fma/fma82780	=	1.0000
http://snomed.info/id/28568005	http://purl.org/sig/ont/fma/fma0326911	=	1.0000
http://snomed.info/id/717025007	http://purl.org/sig/ont/fma/fma74238	=	1.0000
http://snomed.info/id/370618005	http://purl.org/sig/ont/fma/fma324033	=	1.0000
http://snomed.info/id/243974009	http://purl.org/sig/ont/fma/fma14712	=	1.0000
http://snomed.info/id/244649001	http://purl.org/sig/ont/fma/fma44080	=	1.0000
http://snomed.info/id/110596001	http://purl.org/sig/ont/fma/fma0327664	=	1.0000
http://snomed.info/id/280056003	http://purl.org/sig/ont/fma/fma58335	=	1.0000
http://snomed.info/id/181349008	http://purl.org/sig/ont/fma/fma0323777	=	1.0000
http://snomed.info/id/67126003	http://purl.org/sig/ont/fma/fma0327143	=	1.0000
http://snomed.info/id/68992005	http://purl.org/sig/ont/fma/fma82748	=	1.0000
http://snomed.info/id/309312004	http://purl.org/sig/ont/fma/fma37377	=	1.0000
http://snomed.info/id/244229003	http://purl.org/sig/ont/fma/fma323488	=	1.0000
http://snomed.info/id/67734004	http://purl.org/sig/ont/fma/fma259209	=	1.0000
http://snomed.info/id/279908007	http://purl.org/sig/ont/fma/fma322142	=	1.0000
http://snomed.info/id/304947003	http://purl.org/sig/ont/fma/fma0326801	=	1.0000
http://snomed.info/id/181788008	http://purl.org/sig/ont/fma/fma45166	=	1.0000
http://snomed.info/id/27197004	http://purl.org/sig/ont/fma/fma20113	=	1.0000
http://snomed.info/id/360952009	http://purl.org/sig/ont/fma/fma0326298	=	1.0000
http://snomed.info/id/361458008	http://purl.org/sig/ont/fma/fma0327571	=	1.0000
http://snomed.info/id/246020005	http://purl.org/sig/ont/fma/fma0327091	=	1.0000
http://snomed.info/id/312049005	http://purl.org/sig/ont/fma/fma38340	=	1.0000
http://snomed.info/id/279418006	http://purl.org/sig/ont/fma/fma0327275	=	1.0000
http://snomed.info/id/259100002	http://purl.org/sig/ont/fma/fma84786	=	1.0000
http://snomed.info/id/182085001	http://purl.org/sig/ont/fma/fma43655	=	1.0000
http://snomed.info/id/64038003	http://purl.org/sig/ont/fma/fma5932	=	1.0000
http://snomed.info/id/361604006	http://purl.org/sig/ont/fma/fma10653	=	1.0000
http://snomed.info/id/281640004	http://purl.org/sig/ont/fma/fma322225	=	1.0000
http://snomed.info/id/280044004	http://purl.org/sig/ont/fma/fma321971	=	1.0000
http://snomed.info/id/256662005	http://purl.org/sig/ont/fma/fma20276	=	1.0000
http://snomed.info/id/361454005	http://purl.org/sig/ont/fma/fma0327569	=	1.0000
http://snomed.info/id/22244007	http://purl.org/sig/ont/fma/fma63170	=	1.0000
http://snomed.info/id/281146006	http://purl.org/sig/ont/fma/fma25736	=	1.0000
http://snomed.info/id/278827006	http://purl.org/sig/ont/fma/fma75024	=	1.0000
http://snomed.info/id/279837005	http://purl.org/sig/ont/fma/fma56454	=	1.0000
http://snomed.info/id/362748007	http://purl.org/sig/ont/fma/fma0326157	=	1.0000
http://snomed.info/id/361434009	http://purl.org/sig/ont/fma/fma0327556	=	1.0000
http://snomed.info/id/279416005	http://purl.org/sig/ont/fma/fma63193	=	1.0000
http://snomed.info/id/245283006	http://purl.org/sig/ont/fma/fma71766	=	1.0000
http://snomed.info/id/23592000	http://purl.org/sig/ont/fma/fma83555	=	1.0000
http://snomed.info/id/127915008	http://purl.org/sig/ont/fma/fma83525	=	1.0000
http://snomed.info/id/263356002	http://purl.org/sig/ont/fma/fma20074	=	1.0000
http://snomed.info/id/25761002	http://purl.org/sig/ont/fma/fma82752	=	1.0000
http://snomed.info/id/13803006	http://purl.org/sig/ont/fma/fma70022	=	1.0000
http://snomed.info/id/245183002	http://purl.org/sig/ont/fma/fma46990	=	1.0000
http://snomed.info/id/361520007	http://purl.org/sig/ont/fma/fma0327595	=	1.0000
http://snomed.info/id/314727007	http://purl.org/sig/ont/fma/fma78442	=	1.0000
http://snomed.info/id/56790003	http://purl.org/sig/ont/fma/fma0326458	=	1.0000
http://snomed.info/id/116668006	http://purl.org/sig/ont/fma/fma63959	=	1.0000
http://snomed.info/id/43674008	http://purl.org/sig/ont/fma/fma74541	=	1.0000
http://snomed.info/id/91722005	http://purl.org/sig/ont/fma/fma61775	=	1.0000
http://snomed.info/id/362887000	http://purl.org/sig/ont/fma/fma24993	=	1.0000
http://snomed.info/id/280668006	http://purl.org/sig/ont/fma/fma322374	=	1.0000
http://snomed.info/id/81689006	http://purl.org/sig/ont/fma/fma66884	=	1.0000
http://snomed.info/id/360906002	http://purl.org/sig/ont/fma/fma0326282	=	1.0000
http://snomed.info/id/41384007	http://purl.org/sig/ont/fma/fma0326962	=	1.0000
http://snomed.info/id/304939003	http://purl.org/sig/ont/fma/fma321702	=	1.0000
http://snomed.info/id/279239001	http://purl.org/sig/ont/fma/fma49450	=	1.0000
http://snomed.info/id/182447007	http://purl.org/sig/ont/fma/fma44624	=	1.0000
http://snomed.info/id/127888004	http://purl.org/sig/ont/fma/fma0323553	=	1.0000
http://snomed.info/id/113334004	http://purl.org/sig/ont/fma/fma0326116	=	1.0000
http://snomed.info/id/788302008	http://purl.org/sig/ont/fma/fma53100	=	1.0000
http://snomed.info/id/10296003	http://purl.org/sig/ont/fma/fma0326949	=	1.0000
http://snomed.info/id/36828001	http://purl.org/sig/ont/fma/fma67317	=	1.0000
http://snomed.info/id/21476003	http://purl.org/sig/ont/fma/fma69225	=	1.0000
http://snomed.info/id/711212002	http://purl.org/sig/ont/fma/fma34074	=	1.0000
http://snomed.info/id/110328007	http://purl.org/sig/ont/fma/fma322589	=	1.0000
http://snomed.info/id/314355009	http://purl.org/sig/ont/fma/fma70251	=	1.0000
http://snomed.info/id/182329002	http://purl.org/sig/ont/fma/fma57777	=	1.0000
http://snomed.info/id/245051005	http://purl.org/sig/ont/fma/fma54008	=	1.0000
http://snomed.info/id/314300006	http://purl.org/sig/ont/fma/fma49714	=	1.0000
http://snomed.info/id/419333002	http://purl.org/sig/ont/fma/fma78542	=	1.0000
http://snomed.info/id/279667002	http://purl.org/sig/ont/fma/fma0327312	=	1.0000
http://snomed.info/id/360550009	http://purl.org/sig/ont/fma/fma22738	=	1.0000
http://snomed.info/id/280258009	http://purl.org/sig/ont/fma/fma53113	=	1.0000
http://snomed.info/id/280186008	http://purl.org/sig/ont/fma/fma53418	=	1.0000
http://snomed.info/id/280042000	http://purl.org/sig/ont/fma/fma322137	=	1.0000
http://snomed.info/id/181506008	http://purl.org/sig/ont/fma/fma322366	=	1.0000
http://snomed.info/id/277721004	http://purl.org/sig/ont/fma/fma0329292	=	1.0000
http://snomed.info/id/263276005	http://purl.org/sig/ont/fma/fma9653	=	1.0000
http://snomed.info/id/70106000	http://purl.org/sig/ont/fma/fma67264	=	1.0000
http://snomed.info/id/280558005	http://purl.org/sig/ont/fma/fma0327410	=	1.0000
http://snomed.info/id/288491002	http://purl.org/sig/ont/fma/fma8611	=	1.0000
http://snomed.info/id/279300007	http://purl.org/sig/ont/fma/fma61959	=	1.0000
http://snomed.info/id/2771005	http://purl.org/sig/ont/fma/fma15896	=	1.0000
http://snomed.info/id/78399007	http://purl.org/sig/ont/fma/fma54537	=	1.0000
http://snomed.info/id/279767009	http://purl.org/sig/ont/fma/fma60204	=	1.0000
http://snomed.info/id/314306000	http://purl.org/sig/ont/fma/fma49552	=	1.0000
http://snomed.info/id/360923006	http://purl.org/sig/ont/fma/fma0326285	=	1.0000
http://snomed.info/id/360931001	http://purl.org/sig/ont/fma/fma0326288	=	1.0000
http://snomed.info/id/110626001	http://purl.org/sig/ont/fma/fma323937	=	1.0000
http://snomed.info/id/280269007	http://purl.org/sig/ont/fma/fma53247	=	1.0000
http://snomed.info/id/77012006	http://purl.org/sig/ont/fma/fma305905	=	1.0000
http://snomed.info/id/182231008	http://purl.org/sig/ont/fma/fma44362	=	1.0000
http://snomed.info/id/279963001	http://purl.org/sig/ont/fma/fma322141	=	1.0000
http://snomed.info/id/314474002	http://purl.org/sig/ont/fma/fma0326210	=	1.0000
http://snomed.info/id/450431008	http://purl.org/sig/ont/fma/fma0326599	=	1.0000
http://snomed.info/id/245297003	http://purl.org/sig/ont/fma/fma71822	=	1.0000
http://snomed.info/id/361516008	http://purl.org/sig/ont/fma/fma312393	=	1.0000
http://snomed.info/id/57300004	http://purl.org/sig/ont/fma/fma17232	=	1.0000
http://snomed.info/id/181570003	http://purl.org/sig/ont/fma/fma322338	=	1.0000
http://snomed.info/id/61472002	http://purl.org/sig/ont/fma/fma63891	=	1.0000
http://snomed.info/id/280591001	http://purl.org/sig/ont/fma/fma11336	=	1.0000
http://snomed.info/id/279684008	http://purl.org/sig/ont/fma/fma0327315	=	1.0000
http://snomed.info/id/361519001	http://purl.org/sig/ont/fma/fma0327594	=	1.0000
http://snomed.info/id/245221006	http://purl.org/sig/ont/fma/fma47275	=	1.0000
http://snomed.info/id/279544009	http://purl.org/sig/ont/fma/fma55402	=	1.0000
http://snomed.info/id/2255006	http://purl.org/sig/ont/fma/fma45636	=	1.0000
http://snomed.info/id/245291002	http://purl.org/sig/ont/fma/fma71813	=	1.0000
http://snomed.info/id/280235006	http://purl.org/sig/ont/fma/fma52930	=	1.0000
http://snomed.info/id/314287005	http://purl.org/sig/ont/fma/fma49589	=	1.0000
http://snomed.info/id/287364001	http://purl.org/sig/ont/fma/fma3731	=	1.0000
http://snomed.info/id/69313002	http://purl.org/sig/ont/fma/fma67311	=	1.0000
http://snomed.info/id/361014003	http://purl.org/sig/ont/fma/fma0326150	=	1.0000
http://snomed.info/id/71549003	http://purl.org/sig/ont/fma/fma61848	=	1.0000
http://snomed.info/id/39175000	http://purl.org/sig/ont/fma/fma0326252	=	1.0000
http://snomed.info/id/244561003	http://purl.org/sig/ont/fma/fma35220	=	1.0000
http://snomed.info/id/37484001	http://purl.org/sig/ont/fma/fma61811	=	1.0000
http://snomed.info/id/245322001	http://purl.org/sig/ont/fma/fma323422	=	1.0000
http://snomed.info/id/360947004	http://purl.org/sig/ont/fma/fma0326067	=	1.0000
http://snomed.info/id/245173001	http://purl.org/sig/ont/fma/fma48234	=	1.0000
http://snomed.info/id/9659009	http://purl.org/sig/ont/fma/fma14193	=	1.0000
http://snomed.info/id/63089006	http://purl.org/sig/ont/fma/fma82801	=	1.0000
http://snomed.info/id/314286001	http://purl.org/sig/ont/fma/fma49539	=	1.0000
http://snomed.info/id/4104007	http://purl.org/sig/ont/fma/fma82837	=	1.0000
http://snomed.info/id/360917001	http://purl.org/sig/ont/fma/fma302247	=	1.0000
http://snomed.info/id/279813005	http://purl.org/sig/ont/fma/fma276770	=	1.0000
http://snomed.info/id/3394002	http://purl.org/sig/ont/fma/fma0327515	=	1.0000
http://snomed.info/id/245256005	http://purl.org/sig/ont/fma/fma70776	=	1.0000
http://snomed.info/id/314289008	http://purl.org/sig/ont/fma/fma49653	=	1.0000
http://snomed.info/id/182229004	http://purl.org/sig/ont/fma/fma44360	=	1.0000
http://snomed.info/id/279268000	http://purl.org/sig/ont/fma/fma50773	=	1.0000
http://snomed.info/id/360488009	http://purl.org/sig/ont/fma/fma52631	=	1.0000
http://snomed.info/id/182404007	http://purl.org/sig/ont/fma/fma0323752	=	1.0000
http://snomed.info/id/244230008	http://purl.org/sig/ont/fma/fma323489	=	1.0000
http://snomed.info/id/59268003	http://purl.org/sig/ont/fma/fma67116	=	1.0000
http://snomed.info/id/279887003	http://purl.org/sig/ont/fma/fma322145	=	1.0000
http://snomed.info/id/112113009	http://purl.org/sig/ont/fma/fma83353	=	1.0000
http://snomed.info/id/18288009	http://purl.org/sig/ont/fma/fma81101	=	1.0000
http://snomed.info/id/6104005	http://purl.org/sig/ont/fma/fma65280	=	1.0000
http://snomed.info/id/244313009	http://purl.org/sig/ont/fma/fma23179	=	1.0000
http://snomed.info/id/91837002	http://purl.org/sig/ont/fma/fma3724	=	1.0000
http://snomed.info/id/40015002	http://purl.org/sig/ont/fma/fma66827	=	1.0000
http://snomed.info/id/280010006	http://purl.org/sig/ont/fma/fma0327343	=	1.0000
http://snomed.info/id/361462002	http://purl.org/sig/ont/fma/fma86666	=	1.0000
http://snomed.info/id/1075005	http://purl.org/sig/ont/fma/fma83551	=	1.0000
http://snomed.info/id/304931000	http://purl.org/sig/ont/fma/fma0326794	=	1.0000
http://snomed.info/id/110589003	http://purl.org/sig/ont/fma/fma0323822	=	1.0000
http://snomed.info/id/279677000	http://purl.org/sig/ont/fma/fma19513	=	1.0000
http://snomed.info/id/360935005	http://purl.org/sig/ont/fma/fma0326293	=	1.0000
http://snomed.info/id/263371003	http://purl.org/sig/ont/fma/fma0327184	=	1.0000
http://snomed.info/id/280569008	http://purl.org/sig/ont/fma/fma0327406	=	1.0000
http://snomed.info/id/259442006	http://purl.org/sig/ont/fma/fma63023	=	1.0000
http://snomed.info/id/65048006	http://purl.org/sig/ont/fma/fma55567	=	1.0000
http://snomed.info/id/24422004	http://purl.org/sig/ont/fma/fma74547	=	1.0000
